Yelp URL,Name,Street Address,Zip Code,City,State,Price Range,Phone,Rating,Number of Reviews,Website,Menu Link,Image 1,Image 2,Image 3,Category 1,Category 2,Category 3
https://www.yelp.com/biz/oseyo-austin,Oseyo,1628 E Cesar Chavez St ,78702,Austin,TX,$$$,(512) 368-5700,4,383,www.oseyoaustin.com,www.oseyoaustin.com/menu-dinner,https://s3-media0.fl.yelpcdn.com/bphoto/zgt9zGUUvDwJRJ3vc1TjmQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/lkmhcJKgLGU4EseJzB7rBg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/BI3FKfKxWvuY7No83OIhvw/l.jpg,Korean,,
https://www.yelp.com/biz/fonda-san-miguel-austin-7,Fonda San Miguel,2330 W North Loop Blvd ,78756,Austin,TX,$$$,(512) 459-4121,4,1073,www.fondasanmiguel.com,www.fondasanmiguel.com,https://s3-media0.fl.yelpcdn.com/bphoto/BhgB7uaDbIMYnlFzGx4MmA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/DzSojQm15qzhPudsmJO7Gg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/R4MDbU8qwFkjmJBM3DzFPw/l.jpg,Mexican,,
https://www.yelp.com/biz/north-italia-austin-3,North Italia,500 W 2nd St Ste 120,78701,Austin,TX,$$,(512) 777-5062,4,631,www.northitalia.com/locations/austin-tx-2nd-street/,www.northitalia.com/locations/austin-tx-2nd-street/menus/lunch-menu/,https://s3-media0.fl.yelpcdn.com/bphoto/EQZgWFmIbbvB3qLRkmO8Aw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/IE3ZgxguQ9-Pobbaq5jrkA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/szDwJ5_E9Zpu2gk01tBN4g/l.jpg,Italian,Pizza,Cocktail Bars
https://www.yelp.com/biz/saveurs-la-boulangerie-austin,Saveurs la Boulangerie,3801 N Capital Of Texas Hwy Ste D 180,78701,Austin,TX,,(512) 401-3817,4.5,15,,,https://s3-media0.fl.yelpcdn.com/bphoto/SEEnTzvWsZXpy61wVD20Dw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/zsVzHJSqBnK9PCdw6ovHhw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/UQqNB55LYsVTJ56KBKn5_w/l.jpg,Cafes,Bakeries,
https://www.yelp.com/biz/bamboo-house-austin-austin,Bamboo House Austin,7010 Easy Wind Dr ,78752,Austin,TX,$$,(682) 428-7846,4,137,bamboohouseaustin.com,bamboohouseaustin.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/ryviqcOoyIYs5Vz7oYkcoQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/8X_OeGze6ZgVnKesBAOB6g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/m39jS6tQkVQzikoJlneMzw/l.jpg,Chinese,,
https://www.yelp.com/biz/eberly-austin,Eberly,615 S Lamar Blvd ,78704,Austin,TX,$$$,(512) 916-9000,4,649,eberlyaustin.com,,https://s3-media0.fl.yelpcdn.com/bphoto/ihsATVo6QiKt-1rzE1dAhg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/lKgu7QGaTtuPhofISM8h7A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/xCgz7WO24it8hW-FeBlzQg/l.jpg,Bars,American (Traditional),
https://www.yelp.com/biz/troy-atx-austin-4,Troy ATX,8105 Mesa Dr Ste A,78759,Austin,TX,$$,(512) 897-2860,4.5,553,troyatx.com,www.troyatx.com/appetizers,https://s3-media0.fl.yelpcdn.com/bphoto/4zV2u64x14BJOfi7wc29Cw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/tz8yEJCUCo4VRQQt_NiggQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/6e5hYfFSX85bj12BCqkRSg/l.jpg,Turkish,Mediterranean,
https://www.yelp.com/biz/chat-patta-austin,Chat Patta,2512 Rio Grande St ,78705,Austin,TX,,,5,4,,,https://s3-media0.fl.yelpcdn.com/bphoto/aLG72lWVK_UJ_yUxLG5lBQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/4t2AyBCka3-6-X7_xgIzzA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/CtqYKeu2kHA0yTTHX4sG0w/l.jpg,Food Trucks,Pakistani,Indian
https://www.yelp.com/biz/meat-and-bread-austin,Meat & Bread,360 Nueces St Ste 20,78701,Austin,TX,$$,(512) 330-4736,5,80,www.meatandbread.com/northshore,www.meatandbread.com/northshore,https://s3-media0.fl.yelpcdn.com/bphoto/ZpoWW30PZ498yF-rd54mnw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/7WTO39l5x0sPbNqFbHfhng/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/fDt-2T_pgWehfXn_-qSHaw/l.jpg,Sandwiches,Caterers,
https://www.yelp.com/biz/de-nada-cantina-austin-2,De Nada Cantina,4715 E Cesar Chavez St ,78702,Austin,TX,$$,(512) 615-3555,4.5,267,denadacantina.com,,https://s3-media0.fl.yelpcdn.com/bphoto/AkpjP8FpTKBqYbSHr8JsIQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/WIF3OgShm2qaqHej20LFmA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ThCVgulk737sIbKxt1xr3Q/l.jpg,Mexican,Wine Bars,Cocktail Bars
https://www.yelp.com/biz/caf%C3%A9-no-s%C3%A9-austin,Café No Sé,1603 S Congress Ave ,78704,Austin,TX,$$,(512) 942-2061,4,587,cafenoseaustin.com,www.cafenoseaustin.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/XCRofV5x_i6fYk64Pwsczg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/FJCgePxxUym9XEUNaENhew/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ABIPNSYI6VBxWkGs1gdwpg/l.jpg,Cafes,Breakfast & Brunch,Burgers
https://www.yelp.com/biz/5280-burger-and-taphouse-austin,5280 Burger and Taphouse,7034 Wood Hollow Dr ,78731,Austin,TX,$$,(512) 580-6016,4.5,146,www.5280burgerbar.com/location/5280-burger-and-taphouse/,,https://s3-media0.fl.yelpcdn.com/bphoto/eC8WgbmNpSwtP3yTyM2cHA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Ro3XrUy-HBCu86KoGn2GPg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/cJpRtjT1AS7T1LQCwnnKWA/l.jpg,Burgers,Bars,American (Traditional)
https://www.yelp.com/biz/ftg-atx-austin,FTG ATX, ,,,,,(830) 221-5796,5,27,ftgatx.square.site,,https://s3-media0.fl.yelpcdn.com/bphoto/jhA12GulzGHnb_6QTqdHCg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/NIZIqvikZzYxl8FWWPjslQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/1k6pgdlPcJyh0wlsqYtamA/l.jpg,Food Trucks,American (New),
https://www.yelp.com/biz/hula-hut-austin,Hula Hut,3825 Lake Austin Blvd ,78703,Austin,TX,$$,(512) 476-4852,3.5,1947,www.hulahut.com,,https://s3-media0.fl.yelpcdn.com/bphoto/dsmBr0cPhkQJbqjwhkQlDQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/jA5yxMbxuFrVDj-WWWARKQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/vUO3HaStNbnZeQYY2NctiA/l.jpg,Tex-Mex,Mexican,Polynesian
https://www.yelp.com/biz/birria-queen-austin-6,Birria Queen ,8339 Research Blvd ,78758,Austin,TX,,(512) 358-6994,5,15,,,https://s3-media0.fl.yelpcdn.com/bphoto/uyFtGqC4SuR-tX7Kwx1B4Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/IsY5Ae9pWPrPoXC8KNP26A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Bxpb01HupVEngmbz_sbhSQ/l.jpg,Tacos,,
https://www.yelp.com/biz/arlo-grey-by-kristen-kish-austin-2,Arlo Grey by Kristen Kish,111 E Cesar Chavez St ,78701,Austin,TX,$$$,(737) 220-2523,4,375,www.thelinehotel.com/austin/restaurants-bars/arlo-grey/,www.thelinehotel.com/austin/restaurants-bars/arlo-grey/,https://s3-media0.fl.yelpcdn.com/bphoto/YBvjBV_X0mxUIhJYWjNrEw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/tLom9diAeuXNWsBrU725Tw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/jP_bt25Zj5W4ICYEJua7Eg/l.jpg,American (New),Cocktail Bars,
https://www.yelp.com/biz/baldinucci-pizza-romana-west-lake-hills,Baldinucci Pizza Romana,3300 Bee Caves Rd Ste 110,78746,West Lake Hills,TX,,,5,37,www.baldinucci.pizza,,https://s3-media0.fl.yelpcdn.com/bphoto/3R4R2xXPZf5jj2D9nEjIew/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/47MvCfVDnWPl4zCSulm7Vw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/-LmXpSSd8fvZEoinLhv7tw/l.jpg,Pizza,Italian,
https://www.yelp.com/biz/the-grove-wine-bar-and-kitchen-austin-6,The Grove Wine Bar & Kitchen,6317 Bee Caves Rd ,78746,Austin,TX,$$,(512) 327-8822,4,596,www.grovewinebar.com,,https://s3-media0.fl.yelpcdn.com/bphoto/bu0PZjwQp5YHrKuOSHnNPg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/oZxZKW0rUhwLdTNxaS5phg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/r97-fehk8PlY3hu4oknPCQ/l.jpg,Pizza,Wine Bars,Italian
https://www.yelp.com/biz/fukumoto-sushi-and-yakitori-austin,Fukumoto Sushi & Yakitori,514 Medina St ,78702,Austin,TX,$$$,(512) 770-6880,4.5,566,fukumotoaustin.com/,,https://s3-media0.fl.yelpcdn.com/bphoto/0RslPRu1feFbYyIc9Cj87Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ekjEMpOHPRa6dvRsTwRchQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/87fyj_rZi4hUO2Z4je_ujg/l.jpg,Sushi Bars,Japanese,Bars
https://www.yelp.com/biz/deans-italian-steakhouse-austin,Dean's Italian Steakhouse,110 E 2nd St ,78701,Austin,TX,,(512) 608-4490,4.5,103,www.deanssteakhouseaustin.com,www.deanssteakhouseaustin.com/menus,https://s3-media0.fl.yelpcdn.com/bphoto/TUhT4173NlFoSeb6txZHLw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/FTbL1NFScpHlCeq-EJMMQQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/iciFRPDGXD5CtplbXDl2aQ/l.jpg,Steakhouses,Italian,Seafood
https://www.yelp.com/biz/curra-s-hyde-park-austin,Curra’s Hyde Park,4215 Duval St ,78751,Austin,TX,$$,(512) 596-1860,4.5,40,www.currashydepark.com,,https://s3-media0.fl.yelpcdn.com/bphoto/Z5vmph-GwEE1GjyG3eeNtQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/0P6dcL7SRCe86YO98aYmsA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/xkemPO1lLe_93BCp7U1T5A/l.jpg,Mexican,Cocktail Bars,
https://www.yelp.com/biz/juniper-austin,Juniper,2400 E Cesar Chavez Ste 304,78702,Austin,TX,$$$$,(512) 220-9421,4,617,juniperaustin.com,juniperaustin.com/%23section-menu,https://s3-media0.fl.yelpcdn.com/bphoto/XKfTcSX1LRDZg3ItHK02_Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/TDBl0Uwd6q7mR5KRh9VuQw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/pwl5xRAKX_652E1heZxeQw/l.jpg,Italian,American (New),Cocktail Bars
https://www.yelp.com/biz/old-thousand-austin,Old Thousand,1000 E 11th St Ste 150,78702,Austin,TX,$$,(737) 222-6637,4,454,oldthousandatx.com,oldthousandatx.com/austin-e-11th-street-old-thousand-drink-menu,https://s3-media0.fl.yelpcdn.com/bphoto/sSPi6lDO1ZcyBCOYPPB8mQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/AwZC-21lOUspJHNH_exXxA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/KFqNWrrO41pqviRZLOQFFA/l.jpg,Cocktail Bars,Chinese,Asian Fusion
https://www.yelp.com/biz/ramen-tatsu-ya-austin-6,Ramen Tatsu-Ya,1600 E 6th St ,78702,Austin,TX,$$,(512) 893-5561,4,661,ramen-tatsuya.com,ramen-tatsuya.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/5QE3yxk2jr_MM2VkdT4xqQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/oRY4UBcCqqcMh3pMIOEA7g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/pZDaJMsASp7KxEn1c6RNGQ/l.jpg,Ramen,Japanese Curry,
https://www.yelp.com/biz/otherside-deli-and-sub-austin,Otherside Deli and Sub,1104 W 34th St ,78705,Austin,TX,$$,(512) 407-9702,4.5,114,OthersideDeliATX.com,,https://s3-media0.fl.yelpcdn.com/bphoto/02eesPBdcJiDDZ7oNm4IHA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/cI91E1rvBETYsPrECx3-5g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/2Og7xnWFR2b3XrYjiDvzpQ/l.jpg,Delis,,
https://www.yelp.com/biz/honest-marys-austin-2,Honest Mary's,4800 Burnet Rd C300 ,78756,Austin,TX,,(737) 300-6446,4,79,www.honestmarys.com/location/rosedale/,www.honestmarys.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/luPVuNHA93nmjRTujr0yNg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/wEVhh8HBWVxrM27kVF_Cfg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/xYUNg4eQmbNBXK7aJkYbPw/l.jpg,American (New),,
https://www.yelp.com/biz/food-food-austin,Food Food,2727 Exposition Blvd Ste 112,78703,Austin,TX,$$,(512) 474-8515,4,93,www.foodfoodaustin.com,www.foodfoodmenu.com/,https://s3-media0.fl.yelpcdn.com/bphoto/tPj2ILHXSY8kf-fZc5MnqA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/PHGufQ-USiWKrYbUBJ8Uug/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/n8h1M7Mp4PdX68vIeq02PA/l.jpg,Sandwiches,Bakeries,Cupcakes
https://www.yelp.com/biz/fair-game-italian-austin,Fair Game Italian,3318 Harmon Ave Austinite Market,78705,Austin,TX,,,4.5,15,www.eatfairgame.com,,https://s3-media0.fl.yelpcdn.com/bphoto/ROLaDlprWk0dXGLBRkhucQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/zeZikPvZKlQ-M9UDuTshuA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/8ccmEsZOcf6BBpF6mg4rlQ/l.jpg,Italian,,
https://www.yelp.com/biz/abels-on-the-lake-austin,Abel's On the Lake,3825 Lake Austin Blvd ,78703,Austin,TX,$$,(512) 904-0570,2.5,673,abels.com/lake/,www.abelsonthelake.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/VqlPZox_d11CHgvLyQpuwA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/wNK14uLnd3kQ2DQMMImFYg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Eu60-qwCdVqzqBM4xZpqbg/l.jpg,Breakfast & Brunch,Bars,American (Traditional)
https://www.yelp.com/biz/austin-burger-austin,Austin Burger,214 E 6th St ,78701,Austin,TX,,,4,1 review,www.austinburgercompany.net,,https://s3-media0.fl.yelpcdn.com/bphoto/ZkUZ6LAF7xMLZmLurjTN4g/l.jpg,,,Burgers,American (Traditional),Fast Food
https://www.yelp.com/biz/geraldines-austin,Geraldine's,605 Davis St ,78701,Austin,TX,$$$,(512) 476-4755,3.5,513,www.geraldinesaustin.com,,https://s3-media0.fl.yelpcdn.com/bphoto/eMcDpsE1T3SUlEQn6WhONw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/FmyXlkd30H0Q1LXNVV7ouQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/XlyZbEdkLyYO55GoIZyz5Q/l.jpg,American (New),Bars,Music Venues
https://www.yelp.com/biz/dai-due-austin-5,Dai Due,2406 Manor Rd Ste A,78722,Austin,TX,$$,(512) 524-0688,4,636,www.daidue.com,,https://s3-media0.fl.yelpcdn.com/bphoto/rVlqKD2bgoVb1ye6YbZSFA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/LVHfq_VbFNj9TGMzrM4ePw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/yB1xmYr2eX5PFdlkfx-JwQ/l.jpg,Butcher,American (New),Breakfast & Brunch
https://www.yelp.com/biz/bufalina-due-austin,Bufalina Due,6555 Burnet Rd ,78757,Austin,TX,$$,(512) 215-8662,4,213,www.bufalinapizza.com,www.bufalinapizza.com/%23menus/bufalina-due,https://s3-media0.fl.yelpcdn.com/bphoto/Oj3MCLNITtIreidGEJ1Ohw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/WQYTBt5mdM-BvVtx6gSrqg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/DifZrzc7rVZiaH5p4JJDBQ/l.jpg,Pizza,Desserts,
https://www.yelp.com/biz/1417-french-bistro-austin-2,1417 French Bistro,1417 S 1st St ,78704,Austin,TX,,(512) 551-2430,4.5,129,1417frenchbistro.com,1417atx.com/austin-downtown-1417-food-menu,https://s3-media0.fl.yelpcdn.com/bphoto/XJAFEjBV83ao0hwiAk48jQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/1pVIGSu6HHGGz1Nxpil6fg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/VzuM488igKEk3SHauug6IA/l.jpg,French,Breakfast & Brunch,Cocktail Bars
https://www.yelp.com/biz/lou-s-barton-springs-austin-2,Lou’s - Barton Springs,1608 Barton Springs Rd ,78704,Austin,TX,,(512) 686-2030,4,26,lousaustin.com/barton-springs,,https://s3-media0.fl.yelpcdn.com/bphoto/Rr7WCwRMxW25CSimxXgZAA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Xs0UfZmWIPo7ShrrcvviGg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/6ABXrvt8XtsSGvayu7vxZQ/l.jpg,Bars,American (Traditional),Music Venues
https://www.yelp.com/biz/stella-san-jac-austin-2,Stella San Jac,310 East 5th St ,78701,Austin,TX,$$,(512) 792-5648,4,935,www.stellasanjac.com/,places.singleplatform.com/stella-san-jac-0/menu,https://s3-media0.fl.yelpcdn.com/bphoto/Q8czQ2LV5V697xqAkwkM6Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/bQ_qonSkqi_OU5AD6Koi3A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/GJ7A5PmLwnVuSQ-7q_rcdw/l.jpg,American (New),Southern,Breakfast & Brunch
https://www.yelp.com/biz/nixta-taqueria-austin-2,Nixta Taqueria,2512 E 12th St ,78702,Austin,TX,$$,(512) 551-3855,4.5,248,www.nixtataqueria.com,www.nixtataqueria.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/h659Qh9rbs5AfDQZCm4ckg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/bNoY57DHcsdaaxC_zqqgOw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/PGjC-3lIrF1VxkqPo0B3Lg/l.jpg,Mexican,,
https://www.yelp.com/biz/sammie-s-italian-austin,Sammie’s Italian,807 W 6th St ,78703,Austin,TX,$$$,,4,182,sammiesitalian.com,,https://s3-media0.fl.yelpcdn.com/bphoto/ISkcKVrZDL5BsUgYX9bofQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Mnac5iC_lj72OSQNkKF6Og/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/gdi4kYiwO-K8UF8SthUufw/l.jpg,Italian,Desserts,Cocktail Bars
https://www.yelp.com/biz/ember-austin,Ember,800 W Cesar Chavez St Ste PP110,78701,Austin,TX,,(512) 291-6846,5,1 review,www.emberatx.com/ember,www.emberatx.com/menu-ember,https://s3-media0.fl.yelpcdn.com/bphoto/Mumv6Ba_GkbHNQYb6odSYQ/l.jpg,,,Latin American,Seafood,Cocktail Bars
https://www.yelp.com/biz/mama-kong-cambodian-austin,Mama Kong Cambodian,2211 Webberville Rd ,78702,Austin,TX,,,5,9,www.mamakongcambodian.com,,https://s3-media0.fl.yelpcdn.com/bphoto/DDbxlAwF1ZiiOGkK4zNO3A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/w7oumxKbit15V-j-_lH51A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/gf5CtBlEzb7BIWXPtF3fkg/l.jpg,Cambodian,,
https://www.yelp.com/biz/jacobys-restaurant-and-mercantile-austin-2,Jacoby's Restaurant & Mercantile,3235 E Cesar Chavez St ,78702,Austin,TX,$$,(512) 366-5808,4,739,www.jacobysaustin.com,www.jacobysaustin.com/menus/supper/,https://s3-media0.fl.yelpcdn.com/bphoto/y3UZcf4eTTVS0-W52rxSoQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/V18jihWzPhUbLO6-1iJfBg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ii_zIySAuAZUpB51p69o2A/l.jpg,American (New),Southern,
https://www.yelp.com/biz/kapatad-kitchen-and-cafe-austin-4,KAPATAD Kitchen and Cafe,3742 Far W Blvd Ste 113,78731,Austin,TX,$$,(512) 338-6003,4.5,107,www.kapatad.com,kapatad.com/kapatad/order,https://s3-media0.fl.yelpcdn.com/bphoto/v4aFvXskfuFiLD_BEWzClw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/nuQGOfJJKuYM3i-E3EtrBA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ctK60Szd2uFM9kK7gaxuyA/l.jpg,Filipino,Chinese,Vietnamese
