Yelp URL,Name,Street Address,Zip Code,City,State,Price Range,Phone,Rating,Number of Reviews,Website,Menu Link,Image 1,Image 2,Image 3,Category 1,Category 2,Category 3
https://www.yelp.com/biz/stella-s-wine-bar-houston,Stella's Wine Bar,1600 West Lp S ,77027,Houston,TX,,(346) 227-5174,4.5,19,www.thepostoakhotel.com/restaurants/Stellas-Wine-Bar/,,https://s3-media0.fl.yelpcdn.com/bphoto/llT2EEjeXfASd9ZaBV4q3Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/PXwOkUh6WxPeApD37ZRZ1Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/6mKtQ-ZYrIPl8EDxOiEh9g/l.jpg,Wine Bars,,
https://www.yelp.com/biz/the-naked-turtle-tavern-montgomery,The Naked Turtle Tavern,19380 Hwy 105 W Ste 522,77356,Montgomery,TX,$,(936) 582-4811,4,11,,,https://s3-media0.fl.yelpcdn.com/bphoto/5b_61IBsrsDVAfiiVK7GPg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/dXwpXNoCH6ZSqYL-ZOd-Iw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Ey0KLDWFfNe1mwbx6f6hYw/l.jpg,Karaoke,Dance Clubs,
https://www.yelp.com/biz/sing-karaoke-bar-and-lounge-katy,Sing Karaoke Bar and Lounge,1223 Grand W Blvd ,77449,Katy,TX,$$,(832) 321-3115,3.5,17,,,https://s3-media0.fl.yelpcdn.com/bphoto/u6KYmzGInZVmpibjsGn_5Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/zLoiGH9XhMTqrRxSUOIfwg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/U_Da5BjyRr0SHfeDASJ86A/l.jpg,Bars,,
https://www.yelp.com/biz/spot-hempstead,Spot,53 Hwy Business 290 N ,77445,Hempstead,TX,,(713) 806-1973,5,2,,,https://s3-media0.fl.yelpcdn.com/bphoto/JWU5ICK6hfuB_td3pMCM0Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/eiFCUK2bzohBu99K_obMLA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/zrfNvgWCNEtMXjWlX6BuHw/l.jpg,Beer Bar,,
https://www.yelp.com/biz/finish-your-champagne-houston,Finish your champagne,108 Main St ,77002,Houston,TX,,(713) 252-6131,4.5,2,,,https://s3-media0.fl.yelpcdn.com/bphoto/Y_oWXU4UuI7GvQxUKCJ0Uw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/iL5KNr-Lc5cJLytrVjapKg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ElV_ixYpYe_Wg_JcFY2N_A/l.jpg,Champagne Bars,Lounges,
https://www.yelp.com/biz/hoot-county-saloon-houston,Hoot County Saloon,15655 John F Kennedy Blvd ,77032,Houston,TX,$,(281) 987-9420,3.5,47,,,https://s3-media0.fl.yelpcdn.com/bphoto/IA9xz5_YvNJil3QSWs5ETw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/BJcnf08RziuBDCpSHhI-lA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/UYhyzhiCVqOvkwMZPEdmdA/l.jpg,Dive Bars,,
https://www.yelp.com/biz/dry-creek-social-club-richmond,Dry Creek Social Club,3333 Fm 359 ,77406,Richmond,TX,$$,(832) 471-6668,3.5,28,drycreeksocialclub.com,,https://s3-media0.fl.yelpcdn.com/bphoto/JLtdAjCqFFeILZ_SMBkpfA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/SnhZbUt7e8fM1VWJgOTPoQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/0-JTiLut45BzL9V4maGpkA/l.jpg,Bars,Social Clubs,
https://www.yelp.com/biz/brash-brewing-houston,Brash Brewing,510 W Crosstimbers St ,77018,Houston,TX,$$,,4,111,brash-brewing.square.site,,https://s3-media0.fl.yelpcdn.com/bphoto/nB37GAlVgpefLYqhIpAMRA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/8VjSGzhVcBvuMdgcqDu7qw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/5g9n47F7mjMViI7lrx-6Iw/l.jpg,Breweries,,
https://www.yelp.com/biz/baa-baa-brewhouse-brookshire,Baa Baa Brewhouse,539 Fm 359 S Rd Ste 7,77423,Brookshire,TX,$,(562) 552-1481,4.5,6,www.baabaabrewhouse.com,,https://s3-media0.fl.yelpcdn.com/bphoto/C6pjU90EebKK2Hok8XXGZw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/FhTQ12bADuDA9dpyKZuoSg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/xLz0N-8ec4KRxsFqzHHIQA/l.jpg,Breweries,Beer Bar,
https://www.yelp.com/biz/slingshots-restaurant-and-bar-houston,Slingshots Restaurant and Bar,7004 Charles Rd ,77041,Houston,TX,,(832) 423-5094,,,,,https://s3-media0.fl.yelpcdn.com/bphoto/vG7N4tsHTb06pGj4s1NQVA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/hD-WjNgx3jHvu8pt4dcYTw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/TJPfN1pvIV3dJCVl3GKo5Q/l.jpg,Lounges,American (New),
https://www.yelp.com/biz/daiquiri-shack-houston-2,Daiquiri Shack,802 Rankin Rd ,77073,Houston,TX,$,(281) 209-1200,4.5,43,www.daiquirishackinc.com/location/daiquiri-shack-rankin-rd/,,https://s3-media0.fl.yelpcdn.com/bphoto/GWl6rrtgmo0xXXaZpEeIQA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/YjWmhuhmWzamsdYQoY56qw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/SU8GXkbpUGCkQP5lY6T0rQ/l.jpg,Drive-Thru Bars,,
https://www.yelp.com/biz/catty-corner-ice-house-houston,Catty Corner Ice House,895 Wakefield Dr ,77018,Houston,TX,$,(713) 691-9197,4,19,www.cattycornericehouse.com/,,https://s3-media0.fl.yelpcdn.com/bphoto/itGcn8E4EV6Cwr02Fr-0qA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/CEYZqBeUJPH6pJZ-oT3Tyg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/nDwnx6Mx2fSoA6ekQLcKEg/l.jpg,Dive Bars,,
https://www.yelp.com/biz/friends-pub-friendswood,Friends Pub,2407 W Parkwood Ave ,77546,Friendswood,TX,$,(281) 482-1313,3.5,43,friendspub.net/,,https://s3-media0.fl.yelpcdn.com/bphoto/HEAKw_e6HJHE73BTIB3tOQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/_xYvsAhfpBqMrltA8HgtFw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/3D5JMe4p3Xw7umHqoNLo8w/l.jpg,Pubs,,
https://www.yelp.com/biz/hardheads-icehouse-and-grill-crystal-beach-2,HardHeads Icehouse & Grill,1035 State Hwy 87 ,77650,Crystal Beach,TX,$$,(409) 684-1177,4,84,h2brewhouse.com,h2brewhouse.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/ga8os_QlXZqtmHTkEm5ZFg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/WbDXhHef-DkFegtHWicdOQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/QjfEQ-EZJvtDPHcyONhSyg/l.jpg,Bars,American (Traditional),
https://www.yelp.com/biz/karbach-brewing-company-houston,Karbach Brewing Company,2032 Karbach St ,77092,Houston,TX,$$,(713) 680-8886,4,928,karbachbrewing.com,www.karbachbrewing.com/restaurant/,https://s3-media0.fl.yelpcdn.com/bphoto/pEYzRf6dj6kxDl44Bcww_Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/d-rZx4i10jqnRNjA1426rQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/DwSoP5sMgFrB6QzSUIT4dw/l.jpg,Venues & Event Spaces,Brewpubs,
https://www.yelp.com/biz/old-oak-taphouse-plantersville,Old Oak Taphouse,17527 Hwy 105 E ,77363,Plantersville,TX,,(832) 585-3524,5,8,,,https://s3-media0.fl.yelpcdn.com/bphoto/wgZ1xQP_HN6FWiL5SIbplw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/L32YRhODe2D11ND5GuDZKA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/bzTmiF8d2mYpNcjPb5ANtw/l.jpg,"Beer, Wine & Spirits",American (Traditional),Beer Bar
https://www.yelp.com/biz/cooter-browns-place-pearland,Cooter Brown's Place,2816 Manvel Rd ,77584,Pearland,TX,$,(281) 412-0077,4.5,3,,,https://s3-media0.fl.yelpcdn.com/bphoto/wR8G9gkIUyKMIoNdjE_ylA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/_QLyHMYbQoGBZBfDpedSTQ/l.jpg,,Bars,,
https://www.yelp.com/biz/dizzy-llama-navasota-2,Dizzy Llama,2220 N Lasalle St ,77868,Navasota,TX,$,(936) 870-7085,3.5,5,,,https://s3-media0.fl.yelpcdn.com/bphoto/oECSdIA5vc-fmZUVhhgZ3A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/gVgGTgukMEJtwGrqYLDHbA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/v5ePMvfR5aQ2jry7iz8-dw/l.jpg,Dance Clubs,Cocktail Bars,
https://www.yelp.com/biz/headliners-sports-bar-houston-2,Headliners Sports Bar,9804 Jones Rd Ste F,77065,Houston,TX,,(281) 890-6555,5,1 review,hsbhouston.com,,https://s3-media0.fl.yelpcdn.com/bphoto/WGN24DhgLlsOsyvybaPfiQ/l.jpg,,,Sports Bars,,
https://www.yelp.com/biz/saddleback-saloon-bar-and-grill-sealy-2,Saddleback Saloon Bar & Grill,207 Main St ,77474,Sealy,TX,$,(979) 885-7346,4,40,www.saddlebacksaloon.com,,https://s3-media0.fl.yelpcdn.com/bphoto/gPv3h1RS-2izD2ZqvKpoVA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Kc2GUpPCsUqexnVqTYQ_MA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/lGBGPFDsVJiIgpG-NMh3FA/l.jpg,Sports Bars,Burgers,Sandwiches
https://www.yelp.com/biz/megaton-brewery-kingwood,Megaton Brewery,808 Russell Palmer Rd ,77339,Kingwood,TX,,(346) 477-8273,4,24,megatonbeer.com,,https://s3-media0.fl.yelpcdn.com/bphoto/DgadrdBYUAj8xtaWHIKpDw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/bAIXUB9TQL2O4tS13yXjKA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/KZvfyUCCW-nwjeCggXFn_w/l.jpg,Breweries,,
https://www.yelp.com/biz/idle-hands-houston,Idle Hands,910 Westheimer Rd ,77006,Houston,TX,$$,,4,33,www.idlehandshouston.com,www.idlehandsaustin.com/menus-1,https://s3-media0.fl.yelpcdn.com/bphoto/2PS4KXtl4CxZ4a686qhYwA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/zmeKAbzui_xgBLM83suKDA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/7ZU6_0vm1fnRNMSamyj1QQ/l.jpg,Bars,Restaurants,Music Venues
https://www.yelp.com/biz/the-59-hangout-porter,The 59 Hangout,23736 Hwy 59 Ste F,77365,Porter,TX,$,(281) 704-7177,4.5,2,,,https://s3-media0.fl.yelpcdn.com/bphoto/IzgIiV1GC8WndqKKX4BkJw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/BM7r9zD2VpbXVN8bySBNyg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/f3IKUoopCD-G1FAQ8OuVQw/l.jpg,Bars,Pool Halls,
https://www.yelp.com/biz/secret-garden-houston-2,Secret Garden,409 Travis St Ste A,77002,Houston,TX,$$,(832) 350-6595,3.5,159,,,https://s3-media0.fl.yelpcdn.com/bphoto/Ukh6VDOPVqoFfKQxYsEiwQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/yb7z7_c4E_4qEF2gPI7anQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/MCEmuOKOl64RzIR_MD9Hig/l.jpg,Cocktail Bars,Coffee & Tea,
https://www.yelp.com/biz/highline-park-houston,Highline Park,600 N Shepherd Dr Ste 499,77007,Houston,TX,$$,,4,45,www.highlineparkhtx.com,www.highlineparkhtx.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/GNPIjbl4uMzcsiuhJXNBZQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/SB-phU8u_QY8EjVK_4zbUA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/wFsW_EpJ4mgFEHsk0fG-2g/l.jpg,Cocktail Bars,,
https://www.yelp.com/biz/alices-tall-texan-houston-3,Alice's Tall Texan,4904 N Main St ,77009,Houston,TX,,,5,1 review,,,https://s3-media0.fl.yelpcdn.com/bphoto/tuAkJTY_5ybKVZPGgkrd2w/l.jpg,,,Dive Bars,,
https://www.yelp.com/biz/colette-houston-houston,Colette Houston,1319 Cypress Creek Pkwy Ste 190,77090,Houston,TX,$$$,(281) 781-7221,4,30,coletteclubs.com/houston/,,https://s3-media0.fl.yelpcdn.com/bphoto/iKLjjMwgBB37qGxdyuoWGQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/hpH4gDFICrplnNX1BLoEVw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/BuhYTGOwWuDNZd5WW4cwAw/l.jpg,Dance Clubs,Lounges,
https://www.yelp.com/biz/the-golden-retriever-pub-magnolia,The Golden Retriever Pub,6960 Fm 1488 Ste 107,77354,Magnolia,TX,$$,(281) 259-2628,4,43,,thegoldenretrieverpub.com/foodmenu.html,https://s3-media0.fl.yelpcdn.com/bphoto/MPzk5qrZEl_QQUmcDdbEyA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/bICJ_st5tx__LzX01D3RTg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/vrMrsidwTFr1mVG3-7jNZA/l.jpg,Pubs,Sandwiches,
https://www.yelp.com/biz/prohibition-texas-spring,Prohibition Texas,26420 Preston Ave ,77373,Spring,TX,$$,(832) 585-1438,4,114,www.prohibitiontexas.com,,https://s3-media0.fl.yelpcdn.com/bphoto/48HBtT4tIuKdBBpGrAILQA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/vSh88GjYQdaAHK11WO1HSg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/YEXvxtb3JtSaOyYvfE4D6g/l.jpg,Bars,,
https://www.yelp.com/biz/great-heights-brewing-houston,Great Heights Brewing,938 Wakefield Dr ,77018,Houston,TX,$,(281) 220-6900,4.5,57,www.greatheightsbrewing.com,,https://s3-media0.fl.yelpcdn.com/bphoto/JwTedFBSEDweVOFeTh9r_A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Y1YxyRo7UKrrLpN173-TNw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/KxLfL226WPndMF7adfy9SQ/l.jpg,Breweries,,
https://www.yelp.com/biz/lost-and-found-houston,Lost & Found,160 W Gray ,77019,Houston,TX,$$,(832) 649-3050,4,604,www.lostandfoundmidtown.com,www.lostandfoundmidtown.com/food,https://s3-media0.fl.yelpcdn.com/bphoto/R5GxHYPE7MujZuCL1VimTQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/6ZhJOY0Z6MEzLJ4yUOvLjA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/GUTB9nJmewVqSvNJPvz-Sw/l.jpg,Cocktail Bars,Hookah Bars,Comfort Food
https://www.yelp.com/biz/coco-s-on-the-canal-kemah,Coco’s On The Canal,624 Marina Bay Dr ,77565,Kemah,TX,,(281) 549-6368,5,2,,,https://s3-media0.fl.yelpcdn.com/bphoto/KXvTypVcaDdOtXmabz0D2Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/iMaFHZtGdzI88hM4GHC0rw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/M2krWCLYQNyX04PZkWc52A/l.jpg,Cocktail Bars,Tiki Bars,
https://www.yelp.com/biz/upstairs-bar-and-lounge-houston,Upstairs Bar & Lounge,2356 Rice Blvd Fl 2,77005,Houston,TX,$$,(713) 523-8652,4.5,181,www.upstairsbarandlounge.com,upstairsbarandlounge.com/menu-type/drinks/,https://s3-media0.fl.yelpcdn.com/bphoto/as-4mqdVR-Wec7DXI2wwcA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/nhAJiD35zYGLAMrtjnLd5g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Tq-fQFyhppqkXbuyDWFZLQ/l.jpg,Lounges,Venues & Event Spaces,Cocktail Bars
https://www.yelp.com/biz/moonlight-sports-bar-houston,Moonlight Sports Bar,5130 E Sam Houston Pkwy N Ste D,77015,Houston,TX,,(281) 864-5008,3.5,3,,,https://s3-media0.fl.yelpcdn.com/bphoto/yWw0zka47AIoq1Kn2Z7Sag/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/GhkqLfzDN_3UBuU-nI2HMQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ETGCvRjRqK_hBG1W6JCBlQ/l.jpg,Sports Bars,,
https://www.yelp.com/biz/space-city-bar-and-lounge-old-rvr-wnfre,SPACE CITY BAR AND LOUNGE,1800 W Main ,77520,OLD RVR-WNFRE,TX,,(832) 232-8094,5,2,,,https://s3-media0.fl.yelpcdn.com/bphoto/Ao0HOECb2IlJgFw6XUzqfQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/I51Azl5VK1EsKVC0r_txXA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/uG57ngBTiMREIRySUbE9vQ/l.jpg,Lounges,Hookah Bars,
https://www.yelp.com/biz/betelgeuse-betelgeuse-houston,Betelgeuse Betelgeuse,2101 Washington Ave ,77007,Houston,TX,$$,(346) 646-7002,4,57,www.betelgeusehou.com,www.betelgeusehou.com/menus/,https://s3-media0.fl.yelpcdn.com/bphoto/mqCG_rWw_p_A6XK3Nc-kcg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/x2CJOUaV8iCVyl-WUJUlRQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/7dbyWbU94wlvC_LbkJAZtA/l.jpg,Pizza,Cocktail Bars,
https://www.yelp.com/biz/frydek-roadhouse-and-winegarden-sealy,Frydek Roadhouse & Winegarden,10108 Fm 1458 ,77474,Sealy,TX,,(979) 987-3665,4,6,www.frydekroadhouse.com,,https://s3-media0.fl.yelpcdn.com/bphoto/dPlhfCyW0m96bm1SFqAGjA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/UctWi47c9n7Z448bft74dA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Bq7-_8xjgLXjzNtzVbRr7A/l.jpg,Wine Bars,,
https://www.yelp.com/biz/millies-kitchen-and-cocktails-houston,Millies Kitchen & Cocktails,3542 Oak Forest Dr ,77018,Houston,TX,$$,(346) 646-4353,4,135,www.millieshouston.com,www.millieshouston.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/hClyE5kVCxXLiJsZME9mpA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/lvms8ZRQbbVDLdmYO9p0AA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Sq9nAS4Yv-ymxye9HZty0A/l.jpg,Seafood,Cocktail Bars,Sandwiches
https://www.yelp.com/biz/club-forbidden-houston,CLUB FORBIDDEN,8101 Airport Blvd ,77061,Houston,TX,,(281) 501-9266,2,1 review,,,,,,Bars,,
https://www.yelp.com/biz/green-oaks-tavern-humble,Green Oaks Tavern,211 E Main St Ste 4,77338,Humble,TX,$,(281) 570-4344,4.5,36,www.greenoakstavern.com,,https://s3-media0.fl.yelpcdn.com/bphoto/Ecq-80yIK94nUOB9nlInoQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/hVpgQpjVx_-lLxlb9Ti1kA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/P8QVkKI_fQw4inaNP74r6A/l.jpg,Cocktail Bars,Music Venues,Jazz & Blues
https://www.yelp.com/biz/alice-blue-houston,Alice Blue,250 West 19th St ,77008,Houston,TX,$$,(713) 864-2052,4,318,www.alicebluehouston.com,,https://s3-media0.fl.yelpcdn.com/bphoto/2GkWDJNVUSH5pOSIoDLvvQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/JvtOA943K8GbNn6RJ-bETg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/-_DypEg7LyqWsu6CA6o_1w/l.jpg,Cocktail Bars,American (Traditional),
https://www.yelp.com/biz/soho-karaoke-bar-and-soju-houston,Soho Karaoke Bar & Soju,1901 Gessner Rd Ste B,77080,Houston,TX,$,(281) 888-5240,4.5,38,,,https://s3-media0.fl.yelpcdn.com/bphoto/KlWA1g1BJjMziHQSe5ySzA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/B6wvLkUKT6qWVUo6GJjCgw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/oCmSzB_4ZRv4vkn81WybSQ/l.jpg,Karaoke,Korean,Bars
https://www.yelp.com/biz/whiskey-river-west-richmond-2,Whiskey River West,6535 S Peek Rd ,77407,Richmond,TX,,(281) 497-4837,4,64,wrwest.com,www.wrwest.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/2TOACDlhNghPL_Qn86bipQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/5X4VKTgHS4kmjTEzqrtkFQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/aswaf9_VcDLQ9s8sSPCl8g/l.jpg,Country Dance Halls,Beer Bar,
https://www.yelp.com/biz/shoeshine-charleys-big-top-lounge-houston,Shoeshine Charley's Big Top Lounge,3714 Main St ,77002,Houston,TX,$,(713) 529-9899,4.5,53,www.bigtoplounge.com,,https://s3-media0.fl.yelpcdn.com/bphoto/RkpNTKlw5POnXlB5cnWptQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/tm1hLAZdiFgYHK9LIVTE2A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/P3X4v1Ui2uEzifzETiZTiA/l.jpg,Dive Bars,Music Venues,
