Yelp URL,Name,Street Address,Zip Code,City,State,Price Range,Phone,Rating,Number of Reviews,Website,Menu Link,Image 1,Image 2,Image 3,Category 1,Category 2,Category 3
https://www.yelp.com/biz/las-tortas-perronas-houston-12,Las Tortas Perronas,1837 Bingle Rd ,77055,Houston,TX,$,(713) 461-1900,4.5,592,www.tortasperronas.com,,https://s3-media0.fl.yelpcdn.com/bphoto/XPF2vgb_RgnNnR7DPSG1cg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/vFP83JzWoUm7m-Y-bPvwTA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/EHc5RTme1e2z4eE2T7U1AQ/l.jpg,Mexican,Sandwiches,
https://www.yelp.com/biz/harolds-houston-5,Harold's,350 W 19th St ,77008,Houston,TX,$$,(713) 360-6204,3.5,546,www.haroldsheights.com/,www.haroldsheights.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/9S8aSyx3vac-_PGOBYFIFA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/nQAhB1aFzBLfxxl9L5b0Xw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/OuROlAeziwF1p5WR4lyz0w/l.jpg,American (New),Cajun/Creole,Breakfast & Brunch
https://www.yelp.com/biz/the-tamale-joint-houston,The Tamale Joint,3352 E Tc Jester Blvd ,77018,Houston,TX,$$,(713) 360-6088,4.5,60,www.thetamalejoint.com,www.thetamalejoint.com/menus,https://s3-media0.fl.yelpcdn.com/bphoto/mpB-vcbCc06Z4Ow2InNk1Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/lHq5Gt6b1rtFlVrTy3IWPQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/h3lRxdai9XeXDyOOp-aUgg/l.jpg,Mexican,,
https://www.yelp.com/biz/money-cat-houston,Money Cat,2925 Richmond Ave Ste 140,77098,Houston,TX,$$$,(281) 974-3735,4,56,www.moneycathtx.com,,https://s3-media0.fl.yelpcdn.com/bphoto/MqNrc_yVhxAU6A5o19vYZA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/9jhljBpcldwYkmiq30Qr_A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/WsAlhzYGb54RJkSIm9Yb3Q/l.jpg,Japanese,Sushi Bars,
https://www.yelp.com/biz/homestead-kitchen-and-bar-houston,Homestead Kitchen & Bar,600 N Shepherd Dr Ste 440,77007,Houston,TX,$$,(281) 888-4697,3.5,173,www.homesteadkitchenandbar.com,www.homesteadkitchenandbar.com/menus/,https://s3-media0.fl.yelpcdn.com/bphoto/srnlZyP_hFsmEZzrk4ZHiw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/TUo7s6FmRI-lcw3S-MSVqw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/z4vZMtAOZd9CZhND0qzyow/l.jpg,Tex-Mex,Southern,Cajun/Creole
https://www.yelp.com/biz/slowpokes-houston,Slowpokes,1203 W 34th St Ste D,77018,Houston,TX,$$,(832) 742-5949,4.5,337,,,https://s3-media0.fl.yelpcdn.com/bphoto/rolfqZAUi6ZaRQcv7t1FtQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ka3qREpQppB_Oa5aIiHB1Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/f-Db06-0tIVg0BJpUrwGfw/l.jpg,Bars,Coffee & Tea,American (Traditional)
https://www.yelp.com/biz/el-alebrije-oaxacan-streetfood-houston-2,El Alebrije Oaxacan Streetfood, ,,,,,(832) 530-3421,4.5,9,www.elalebrijehtx.com,Elalebrijehtx.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/vmtAcK4BT9ZOU25dE3xvWA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/8JPvswvt2bbxgf8U36Tz-A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/gGzauHsuMKbTdqJGDcNr-w/l.jpg,Food Trucks,Tacos,
https://www.yelp.com/biz/pee-wees-snack-shack-houston,Pee Wee's Snack Shack,968 Grenshaw St ,77088,Houston,TX,$,(281) 445-9677,5,6,,,https://s3-media0.fl.yelpcdn.com/bphoto/E9iAciHTxiUC7YAR6uUsgQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/1w3wY3suWByPz4ybMzlYTg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Pjqr2n9-RzFCzgj7ER2z7g/l.jpg,Burgers,,
https://www.yelp.com/biz/roccos-houston,Rocco's,811 Collingsworth St ,77009,Houston,TX,$$,(713) 380-2700,4.5,147,www.roccoshouston.com,,https://s3-media0.fl.yelpcdn.com/bphoto/6hhZ_rqcFAXtvzKbbVmyig/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/5LSgu-q9-1uoL_5dGOKOdQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/q7UPSe89wMtG0Da4XiiKMw/l.jpg,Italian,Pizza,Cocktail Bars
https://www.yelp.com/biz/heads-and-tails-houston-2,Heads & Tails,8200 Washington Ave ,77007,Houston,TX,,(832) 488-7394,4.5,17,www.headsandtailshtx.com,www.headsandtailshtx.com/menus/,https://s3-media0.fl.yelpcdn.com/bphoto/FP0jL4N7L3PC7-Xpynt9Tg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/POajQITvyz3_mEcjxB83tQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/4OyyhSQ1O6A91FbYryFXeQ/l.jpg,Cajun/Creole,Seafood,
https://www.yelp.com/biz/seafood-heaven-houston,Seafood Heaven,7473 N Shepherd Dr ,77091,Houston,TX,,(281) 501-0130,4.5,17,seafoodheavenhouston.com,,https://s3-media0.fl.yelpcdn.com/bphoto/ot0Ln8aBpqYWdlsrMIt_uQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ad2clrFIGbV5N_Rmzr0x5g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/9dkfjTGMkBHHYlhlz831nw/l.jpg,Seafood,,
https://www.yelp.com/biz/tulum-htx-houston,Tulum HTX,903 Hutchins St ,77003,Houston,TX,,(713) 987-8639,4,1 review,tulumhtx.com,tulumhtx.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/Skg2erC4MZQWMuSuJ5HOEw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/3lMjw8BOdF2B3mI5wlbvRQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/xERk1jkhrRho5Q9McFs36g/l.jpg,Mexican,,
https://www.yelp.com/biz/stantons-city-bites-houston,Stanton's City Bites,1420 Edwards St ,77007,Houston,TX,$$,(713) 227-4893,4.5,1285,www.stantonscitybites.com,www.stantonscitybites.com/menu.html,https://s3-media0.fl.yelpcdn.com/bphoto/54W-Qpa2mGPVoVX17GM5QA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/jnofFtki55SRdxbj3rl9Nw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/27V0LhCXGyCDMuW3WDM0eQ/l.jpg,Burgers,American (Traditional),Sandwiches
https://www.yelp.com/biz/angelas-oven-houston-3,Angela's Oven,204 Aurora St ,77008,Houston,TX,$,(346) 571-3740,4.5,247,angelasovenbakery.com/angelasovenbakery.com/Locations.html,,https://s3-media0.fl.yelpcdn.com/bphoto/bquNPCus-GTSW4xxdsMPiw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/YaVsLMY1bm5XgxhciaTbxw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/cmKEuRJ5hoErtwge_w_g7Q/l.jpg,Bakeries,Breakfast & Brunch,
https://www.yelp.com/biz/rosie-cannonball-houston,Rosie Cannonball,1620 Westheimer Rd ,77006,Houston,TX,$$,,4,220,rosiecannonball.com,,https://s3-media0.fl.yelpcdn.com/bphoto/YbuSzK32-J3kkAdEZBh0ig/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/-ahbBwawGAFq01h_ASBRaw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/zW7kUzOnRUGepuLGsv6ylg/l.jpg,Modern European,,
https://www.yelp.com/biz/liberty-kitchen-and-oysterette-houston,Liberty Kitchen & Oysterette,4224 San Felipe ,77027,Houston,TX,$$,(713) 622-1010,4,1006,libertykitchenoysterette.com,libertykitchenoysterette.com/menus/,https://s3-media0.fl.yelpcdn.com/bphoto/lIOJ2f1g4iMayv-Io0FriA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/OtI-WcNfkinNAcjhImCAYA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Yp6ioHWBE8m8atgMeSy7bA/l.jpg,American (New),Seafood,Breakfast & Brunch
https://www.yelp.com/biz/roost-houston,Roost,1972 Fairview St ,77019,Houston,TX,$$,(713) 523-7667,4,590,www.iloveroost.com/,www.iloveroost.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/UQzyYbhzasvnu0Gh8uSeyg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/UvvAwd8QqT8oDfGDc27HqQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/o3HuIYfWE4S4zxqN52ymJQ/l.jpg,American (New),,
https://www.yelp.com/biz/burns-burger-shack-houston,Burns Burger Shack,8307 De Priest St ,77088,Houston,TX,$,(832) 230-3538,4,58,,,https://s3-media0.fl.yelpcdn.com/bphoto/qsJ65qgkySX-yFJwVg9pcg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/1_8fs8kXcSjpC_DhmDMRTw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/YYbX_gIcFdbG6mXiBc960w/l.jpg,Burgers,,
https://www.yelp.com/biz/kenny-and-ziggys-new-york-delicatessen-houston,Kenny & Ziggy's New York Delicatessen,1743 Post Oak Blvd ,77056,Houston,TX,$$,(713) 871-8883,4,1507,www.kennyandziggys.com,kennyandziggys.com/menus/K%26Zrestmenu14.pdf,https://s3-media0.fl.yelpcdn.com/bphoto/6nRHKYWMAXxigI3l2ErQMg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/89DQXCpgiYn23N7dFG0ITg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/w3WOhAMZwPU97MQ80kfktQ/l.jpg,Delis,American (Traditional),Breakfast & Brunch
https://www.yelp.com/biz/superica-houston-4,Superica,1801 N Shepherd Dr ,77008,Houston,TX,$$,(713) 955-3215,4,456,www.superica.com/heights/,,https://s3-media0.fl.yelpcdn.com/bphoto/U6VK6HFz_ZlZDaKZercTmA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/_Ew5q5Ugexh7SoaWhJWifA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/3GgW4aAgLKRzLRRQ7hmMZA/l.jpg,Tex-Mex,Tacos,
https://www.yelp.com/biz/common-bond-bistro-and-bakery-heights-houston,Common Bond Bistro & Bakery - Heights,449 W 19th St Ste B100,77008,Houston,TX,$$,(713) 357-9397,4,203,commonbondcafe.com,,https://s3-media0.fl.yelpcdn.com/bphoto/tlXq50DpPGWkXi8Q3Dthog/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/70xXM2Q3hn4tRhbLs7Z1tg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/OV107efhkZpycaWO1zTGsg/l.jpg,Bakeries,Breakfast & Brunch,Coffee & Tea
https://www.yelp.com/biz/dish-society-houston,Dish Society,5740 San Felipe St Ste 100,77057,Houston,TX,$$,(832) 538-1060,4.5,2607,www.dishsociety.com/neighborhood-galleria/,www.dishsociety.com/all-menus/,https://s3-media0.fl.yelpcdn.com/bphoto/8AlwYVQ-5bkP5NNEejU6IA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/qOZFyhREW0mybTSP9z3-sA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/bPSRy5sATN8Pu6Hecs_yjA/l.jpg,Breakfast & Brunch,American (New),Southern
https://www.yelp.com/biz/the-meltdown-houston-18,The Meltdown,7707 Stuebner Airline Rd ,77088,Houston,TX,,(281) 445-5828,,,themeltdown.order.online/store/TheMeltdown-1655096/en-US//?hideModal=true&pickup=true,themeltdown.com/melts/,,,,Food Delivery Services,Sandwiches,
https://www.yelp.com/biz/supreme-gumbo-houston-3,Supreme Gumbo,1040 W Cavalcade St ,77009,Houston,TX,,(832) 439-9116,4,18,,,https://s3-media0.fl.yelpcdn.com/bphoto/IbgsrPb05kw8FAn8Y1j_9w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/DsAxrr4VuhhDngtD2d0QIA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/IlK4jSfalwlr2ioT43PV_A/l.jpg,Specialty Food,Cajun/Creole,Sandwiches
https://www.yelp.com/biz/patagonia-grill-and-cafe-houston-3,Patagonia Grill & Cafe,8408 Katy Fwy Ste 220,77024,Houston,TX,$$,(713) 468-8408,4,284,www.patagoniagrillhouston.com/,www.patagoniagrillhouston.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/PecdpqTFswYBjjsUVfnuVw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/v8BM4d3aTRD2VIrqrcWT0A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/KBZ5BZaeWp6gGBdczQtAlw/l.jpg,Argentine,Seafood,Steakhouses
https://www.yelp.com/biz/hot-and-buttered-houston,Hot and Buttered,2702 N Shepherd Dr ,77008,Houston,TX,,(832) 693-4966,4,47,hotandbuttered.com,hotandbuttered.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/GpdN-MtnRnvDMtJDIR9lQQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ry4N62A1YkZgtlfnCdcUcw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/am9kT0lzFc9NHTZe8sAn2A/l.jpg,Pop-Up Restaurants,Cajun/Creole,Seafood
https://www.yelp.com/biz/the-halal-guys-houston-10,The Halal Guys,3008 Ella Blvd ,77018,Houston,TX,$$,(832) 516-9026,4.5,193,thehalalguys.com/locations/3008-ella-blvd-houston/,thehalalguys.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/ylr_AlYnmBJ9FePTDmcf9g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/j2HZxxjAjWsIX2kbu1G8bQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/5x8dBd1jTAezClLxKvf2Yg/l.jpg,Halal,Middle Eastern,Mediterranean
https://www.yelp.com/biz/bludorn-houston,Bludorn,807 Taft St ,77019,Houston,TX,,(713) 999-0146,4.5,402,www.bludornrestaurant.com,,https://s3-media0.fl.yelpcdn.com/bphoto/8ORx96IGjPriYpEXnvYmiw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/FowkAtZMyEyG4FtCeFLpMQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/AayuWOglUA1tOdohgN6wig/l.jpg,American (New),,
https://www.yelp.com/biz/93-til-houston,93' Til,1601 W Main St ,77006,Houston,TX,$$,(281) 846-6405,4.5,136,93-til.com,files.cargocollective.com/c986237/93-.pdf,https://s3-media0.fl.yelpcdn.com/bphoto/qO7RMzHf92HZWY7JdEMTFw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/RCkv5YCfK0NuVDJtyTZVlw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/2JAj2wexJxX0yymLePD6EA/l.jpg,American (New),Bars,
https://www.yelp.com/biz/the-foodie-barr-houston,The Foodie Barr,2155 Durham Dr Ste 105,77007,Houston,TX,$$,(832) 831-7601,4,40,www.foodiebarr.com,,https://s3-media0.fl.yelpcdn.com/bphoto/EIr7Me_MJ4F3ywC6qeeKnw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/vo-wRh6qmCw76cc5vOxvpw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/OzNLOLrUOqd_GE2Yhq9A_A/l.jpg,Chicken Wings,Seafood,Soul Food
https://www.yelp.com/biz/pappa-genos-houston-9,Pappa Geno's,1801 Ella Blvd Ste C,77008,Houston,TX,$,(713) 863-1222,4.5,658,pappagenos.com/,pappagenos.com/menu.html,https://s3-media0.fl.yelpcdn.com/bphoto/phdBQkOIhfLybov_w15ZOw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/SEwTNpBe0YzgnI_Cw-uhfg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/fvd9Py65oOtLOS22mXh8Gw/l.jpg,Sandwiches,Cheesesteaks,Burgers
https://www.yelp.com/biz/exotic-wings-houston,Exotic wings,1105 E 29th St ,77009,Houston,TX,,(281) 501-1990,,,www.exoticwingshtx.com,www.exoticwingshtx.com/the-menu,https://s3-media0.fl.yelpcdn.com/bphoto/x3WGV7yEBQ9moWcluvu54Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/X-ngZYzOIKHc3V-1L24wTw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/QTQX7KBpBFV1mfijthED6A/l.jpg,Chicken Wings,Spanish,Cajun/Creole
https://www.yelp.com/biz/hearsay-market-square-houston-2,Hearsay Market Square,218 Travis St ,77002,Houston,TX,$$,(713) 225-8079,4,2016,www.hearsaygastrolounge.com,,https://s3-media0.fl.yelpcdn.com/bphoto/ta_MDMV2tvGyKyqiJIgFcA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/2PAdnFx1i-IkRakBxOgY0A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/oy_TBkzW9LRQarC5o7JXxw/l.jpg,American (New),Gastropubs,Breakfast & Brunch
https://www.yelp.com/biz/cava-houston,Cava,250 W 20th Unit 400,77008,Houston,TX,$$,(346) 327-1527,4,82,cava.com,,https://s3-media0.fl.yelpcdn.com/bphoto/8soBAVyIwD35JyZc0Plguw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/yzcIbZulXqnTmdhiR-qxjg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/AzOabgsScCW37HW1xUtNxg/l.jpg,Salad,Mediterranean,
https://www.yelp.com/biz/tacos-a-go-go-houston-4,Tacos A Go Go,3401 W Tc Jester Blvd ,77018,Houston,TX,$,(713) 681-8226,4,390,www.tacosagogo.com,tacosagogo.com/%23menu,https://s3-media0.fl.yelpcdn.com/bphoto/er7v0aN54FvNsesxNoARCQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/XYzW3aNa5miBwf6ougL_9Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/oeKqZneBv9Rl_bCq3H_kCw/l.jpg,Tex-Mex,Tacos,Breakfast & Brunch
https://www.yelp.com/biz/the-taco-stand-houston-2,The Taco Stand,2018 N Shepherd Dr ,77008,Houston,TX,$$,(832) 409-6433,4,245,tacostandhtx.com/locations/,tacostandhtx.com/wp-content/uploads/2022/12/Taco-Stand-Restaurant-MenuV29-web.pdf,https://s3-media0.fl.yelpcdn.com/bphoto/0nz0RoiYPtNTRdgcbA_hmw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ZM3nyXknm9cCnwCfEkwbvg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ZJSXwJXkEzxwULaTq7IcyA/l.jpg,Tacos,,
https://www.yelp.com/biz/il-bracco-houston,Il Bracco,1705 Post Oak Blvd ,77056,Houston,TX,$$$,(713) 532-9950,4.5,78,www.ilbraccorestaurant.com,www.ilbraccorestaurant.com/wp-content/uploads/2021/11/Post-Oak-Dinner-1.pdf,https://s3-media0.fl.yelpcdn.com/bphoto/BJNcwrXSmDiHR7As6eyWNg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/pr3EU7PzrFnsDq6ocTWXXQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/6CiCEIip9NH_UcqstQaKmA/l.jpg,Italian,,
https://www.yelp.com/biz/the-studewood-cantine-houston-2,The Studewood Cantine,1111 Studewood St Ste A,77008,Houston,TX,$$,(713) 864-1100,4,304,www.studewoodcantine.com,www.studewoodcantine.com/%23menu-section,https://s3-media0.fl.yelpcdn.com/bphoto/CXGZ7HvU_FhgRCRegQwzgA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Q8ZQCc_SVeqMh5ptbG2nEw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/sQZqGxDQx68ivvMhSTyLTw/l.jpg,Tex-Mex,Cocktail Bars,
https://www.yelp.com/biz/polanquito-houston-2,Polanquito,404 Shepherd Dr ,77007,Houston,TX,$$,(713) 485-4047,4.5,319,www.polanquitohtx.com,www.polanquitohtx.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/HoRzvM8Ycs_1JrmoQ-NBCw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/_-JcnaRaNxY9VaKOBQU45A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/jFtzG5Y5oevEE84CHjf_jw/l.jpg,Mexican,Breakfast & Brunch,
https://www.yelp.com/biz/kings-bierhaus-houston-2,King's Bierhaus,2044 E Tc Jester Blvd ,77008,Houston,TX,$$,(832) 538-1093,4,681,www.kingsbierhaus.com,www.kingsbierhaus.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/u2DqisKDVpzQMkMCjTN5TQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/kqa-q4q3-TJ2Qsmz9XtLjw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/uWS2LEoUaRFF4FZXSbwlhA/l.jpg,German,Austrian,Beer Bar
https://www.yelp.com/biz/north-italia-houston,North Italia,1700 Post Oak Blvd Ste 190,77056,Houston,TX,$$,(281) 605-4030,4,2120,www.northitalia.com/locations/houston-tx-blvd-place/,www.northitalia.com/locations/houston-tx-blvd-place/menus/lunch-menu/,https://s3-media0.fl.yelpcdn.com/bphoto/jNVzNb0v96ized80X-nBbQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/wOJZH0ijRa63Lf-bb-DDTQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/V0b6eJC7MgnG-Y1W-Zlu4Q/l.jpg,Pizza,Italian,Cocktail Bars
